# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 04 21 09 27.86 130.46 57.69 120.19 99.38
2023 05 04 21 10 27.69 130.34 57.38 120.19 99.43
2023 05 04 21 11 27.53 130.22 57.07 120.19 99.48
2023 05 04 21 12 27.36 130.10 56.75 120.19 99.53
2023 05 04 21 13 27.19 129.99 56.44 120.19 99.58
2023 05 04 21 14 27.02 129.87 56.13 120.19 99.62
2023 05 04 21 15 26.85 129.75 55.81 120.19 99.67
2023 05 04 21 16 26.68 129.64 55.50 120.19 99.70
2023 05 04 21 17 26.51 129.53 55.18 120.19 99.74
2023 05 04 21 18 26.35 129.42 54.86 120.19 99.77
2023 05 04 21 19 26.18 129.31 54.55 120.19 99.80
2023 05 04 21 20 26.01 129.21 54.23 120.20 99.83
2023 05 04 21 21 25.84 129.10 53.91 120.20 99.85
2023 05 04 21 22 25.67 129.00 53.60 120.20 99.87
2023 05 04 21 23 25.51 128.90 53.28 120.20 99.88
2023 05 04 21 24 25.34 128.80 52.96 120.20 99.90
2023 05 04 21 25 25.17 128.70 52.64 120.20 99.90
2023 05 04 21 26 25.00 128.60 52.32 120.20 99.90
2023 05 04 21 27 24.83 128.51 52.00 120.20 99.90
2023 05 04 21 28 24.67 128.41 51.68 120.20 99.90
2023 05 04 21 29 24.50 128.32 51.36 120.20 99.88
2023 05 04 21 30 24.33 128.23 51.04 120.21 99.87
2023 05 04 21 31 24.16 128.14 50.72 120.21 99.84
2023 05 04 21 32 24.00 128.06 50.40 120.21 99.81
2023 05 04 21 33 23.83 127.97 50.08 120.21 99.78
2023 05 04 21 34 23.66 127.89 49.76 120.21 99.74
2023 05 04 21 35 23.49 127.81 49.44 120.21 99.69
2023 05 04 21 36 23.33 127.73 49.11 120.21 99.64
2023 05 04 21 37 23.16 127.65 48.79 120.21 99.58
2023 05 04 21 38 22.99 127.58 48.47 120.21 99.51
2023 05 04 21 39 22.83 127.50 48.14 120.22 99.44
2023 05 04 21 40 22.66 127.43 47.82 120.22 99.36
2023 05 04 21 41 22.49 127.36 47.50 120.22 99.27
2023 05 04 21 42 22.33 127.29 47.17 120.22 99.17
2023 05 04 21 43 22.16 127.22 46.85 120.22 99.06
2023 05 04 21 44 21.99 127.16 46.52 120.22 98.95
2023 05 04 21 45 21.83 127.10 46.20 120.22 98.83
2023 05 04 21 46 21.66 127.04 45.88 120.22 98.70
2023 05 04 21 47 21.49 126.98 45.55 120.22 98.55
2023 05 04 21 48 21.33 126.92 45.23 120.23 98.40
2023 05 04 21 49 21.16 126.86 44.90 120.23 98.24
2023 05 04 21 50 21.00 126.81 44.58 120.23 98.07
2023 05 04 21 51 20.83 126.76 44.25 120.23 97.89
