# realtime, hour, min, alt, baseline, rate, SC
44670.586111112 02 04 74.71 116.48 624.97 0.45
44670.586805557 02 05 74.80 116.56 625.04 0.44
44670.587500001 02 06 74.88 116.63 625.11 0.44
44670.588194446 02 07 74.97 116.71 625.18 0.44
44670.588888890 02 08 75.05 116.79 625.25 0.44
44670.589583335 02 09 75.13 116.86 625.31 0.44
44670.590277779 02 10 75.21 116.93 625.38 0.44
44670.590972223 02 11 75.28 117.01 625.44 0.44
44670.591666668 02 12 75.35 117.08 625.50 0.44
44670.592361112 02 13 75.42 117.15 625.55 0.44
44670.593055557 02 14 75.49 117.22 625.61 0.44
44670.593750001 02 15 75.55 117.29 625.66 0.44
44670.594444446 02 16 75.61 117.36 625.71 0.44
44670.595138890 02 17 75.66 117.42 625.75 0.44
44670.595833335 02 18 75.72 117.49 625.80 0.44
44670.596527779 02 19 75.77 117.56 625.84 0.44
44670.597222223 02 20 75.82 117.62 625.88 0.44
44670.597916668 02 21 75.86 117.68 625.91 0.44
44670.598611112 02 22 75.90 117.75 625.95 0.44
44670.599305557 02 23 75.94 117.81 625.98 0.44
44670.600000001 02 24 75.97 117.87 626.01 0.44
44670.600694446 02 25 76.01 117.93 626.03 0.44
44670.601388890 02 26 76.03 117.99 626.05 0.44
44670.602083335 02 27 76.06 118.05 626.07 0.43
44670.602777779 02 28 76.08 118.11 626.09 0.43
44670.603472224 02 29 76.10 118.16 626.11 0.43
44670.604166668 02 30 76.11 118.22 626.12 0.43
44670.604861112 02 31 76.13 118.27 626.13 0.43
44670.605555557 02 32 76.13 118.33 626.14 0.43
44670.606250001 02 33 76.14 118.38 626.14 0.43
44670.606944446 02 34 76.14 118.43 626.14 0.43
44670.607638890 02 35 76.14 118.48 626.14 0.43
44670.608333335 02 36 76.13 118.53 626.14 0.43
44670.609027779 02 37 76.13 118.58 626.13 0.43
44670.609722224 02 38 76.11 118.63 626.12 0.43
44670.610416668 02 39 76.10 118.68 626.11 0.43
44670.611111112 02 40 76.08 118.73 626.09 0.43
44670.611805557 02 41 76.06 118.77 626.07 0.43
44670.612500001 02 42 76.03 118.82 626.05 0.43
44670.613194446 02 43 76.01 118.86 626.03 0.43
44670.613888890 02 44 75.97 118.91 626.01 0.43
44670.614583335 02 45 75.94 118.95 625.98 0.43
44670.615277779 02 46 75.90 118.99 625.95 0.43
44670.615972224 02 47 75.86 119.03 625.91 0.43
44670.616666668 02 48 75.82 119.08 625.88 0.43
44670.617361112 02 49 75.77 119.12 625.84 0.43
44670.618055557 02 50 75.72 119.15 625.80 0.43
44670.618750001 02 51 75.67 119.19 625.75 0.43
44670.619444446 02 52 75.61 119.23 625.71 0.43
44670.620138890 02 53 75.55 119.27 625.66 0.43
44670.620833335 02 54 75.49 119.30 625.61 0.43
44670.621527779 02 55 75.42 119.34 625.55 0.43
44670.622222224 02 56 75.35 119.37 625.50 0.43
44670.622916668 02 57 75.28 119.41 625.44 0.43
44670.623611112 02 58 75.21 119.44 625.38 0.43
44670.624305557 02 59 75.13 119.47 625.32 0.43
44670.625000001 03 00 75.05 119.50 625.25 0.43
44670.625694446 03 01 74.97 119.53 625.18 0.42
44670.626388890 03 02 74.88 119.56 625.11 0.42
44670.627083335 03 03 74.80 119.59 625.04 0.42
44670.627777779 03 04 74.71 119.62 624.97 0.42
44670.628472224 03 05 74.61 119.65 624.89 0.42
44670.629166668 03 06 74.52 119.68 624.82 0.42
44670.629861112 03 07 74.42 119.70 624.74 0.42
44670.630555557 03 08 74.32 119.73 624.66 0.42
44670.631250001 03 09 74.22 119.75 624.57 0.42
44670.631944446 03 10 74.12 119.78 624.49 0.42
44670.632638890 03 11 74.01 119.80 624.40 0.42
44670.633333335 03 12 73.90 119.83 624.31 0.42
44670.634027779 03 13 73.79 119.85 624.22 0.42
44670.634722224 03 14 73.68 119.87 624.13 0.42
44670.635416668 03 15 73.56 119.89 624.04 0.42
44670.636111113 03 16 73.45 119.91 623.94 0.42
44670.636805557 03 17 73.33 119.93 623.84 0.42
44670.637500001 03 18 73.21 119.95 623.74 0.42
44670.638194446 03 19 73.09 119.97 623.64 0.42
44670.638888890 03 20 72.96 119.98 623.54 0.42
44670.639583335 03 21 72.84 120.00 623.44 0.42
44670.640277779 03 22 72.71 120.02 623.34 0.42
44670.640972224 03 23 72.58 120.03 623.23 0.42
44670.641666668 03 24 72.45 120.05 623.12 0.42
44670.642361113 03 25 72.31 120.06 623.01 0.42
44670.643055557 03 26 72.18 120.08 622.90 0.42
44670.643750001 03 27 72.04 120.09 622.79 0.42
44670.644444446 03 28 71.91 120.10 622.60 0.42
44670.645138890 03 29 71.77 120.11 622.38 0.42
44670.645833335 03 30 71.63 120.13 622.15 0.42
44670.646527779 03 31 71.48 120.14 621.91 0.42
44670.647222224 03 32 71.34 120.15 621.68 0.42
44670.647916668 03 33 71.20 120.16 621.44 0.42
44670.648611113 03 34 71.05 120.17 621.20 0.42
44670.649305557 03 35 70.90 120.17 621.04 0.42
44670.650000001 03 36 70.75 120.18 620.92 0.42
44670.650694446 03 37 70.60 120.19 620.80 0.42
44670.651388890 03 38 70.45 120.20 620.68 0.42
44670.652083335 03 39 70.30 120.20 620.55 0.42
44670.652777779 03 40 70.15 120.21 620.43 0.42
