# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 07 23 47 65.01 165.22 109.99 119.94 101.90
2023 05 07 23 48 64.87 165.09 109.85 119.95 102.09
2023 05 07 23 49 64.74 164.97 109.72 119.97 102.28
2023 05 07 23 50 64.60 164.83 109.59 119.98 102.46
2023 05 07 23 51 64.46 164.70 109.45 120.00 102.63
2023 05 07 23 52 64.32 164.57 109.31 120.01 102.79
2023 05 07 23 53 64.18 164.43 109.18 120.02 102.94
2023 05 07 23 54 64.04 164.30 109.04 120.04 103.09
2023 05 07 23 55 63.90 164.16 108.90 120.05 103.22
2023 05 07 23 56 63.75 164.02 108.76 120.06 103.35
2023 05 07 23 57 63.61 163.88 108.61 120.07 103.47
2023 05 07 23 58 63.47 163.73 108.47 120.08 103.57
2023 05 07 23 59 63.32 163.59 108.33 120.09 103.67
2023 05 08 00 00 63.18 163.44 108.18 120.10 103.76
2023 05 08 00 01 63.03 163.29 108.04 120.11 103.83
2023 05 08 00 02 62.88 163.15 107.89 120.12 103.89
2023 05 08 00 03 62.73 163.00 107.74 120.13 103.95
2023 05 08 00 04 62.58 162.84 107.59 120.14 103.99
2023 05 08 00 05 62.43 162.69 107.44 120.15 104.01
2023 05 08 00 06 62.28 162.54 107.29 120.16 104.03
2023 05 08 00 07 62.13 162.38 107.14 120.16 104.02
2023 05 08 00 08 61.98 162.22 106.99 120.17 104.01
2023 05 08 00 09 61.83 162.06 106.83 120.18 103.98
2023 05 08 00 10 61.67 161.90 106.68 120.18 103.93
2023 05 08 00 11 61.52 161.74 106.52 120.19 103.87
2023 05 08 00 12 61.36 161.58 106.36 120.19 103.79
2023 05 08 00 13 61.21 161.42 106.21 120.20 103.69
2023 05 08 00 14 61.05 161.25 106.05 120.20 103.57
2023 05 08 00 15 60.90 161.08 105.89 120.21 103.43
2023 05 08 00 16 60.74 160.91 105.72 120.21 103.26
2023 05 08 00 17 60.58 160.74 105.56 120.22 103.08
2023 05 08 00 18 60.42 160.57 105.40 120.22 102.86
2023 05 08 00 19 60.27 160.40 105.23 120.22 102.63
2023 05 08 00 20 60.11 160.23 105.07 120.23 102.36
2023 05 08 00 21 59.95 160.05 104.90 120.23 102.06
2023 05 08 00 22 59.79 159.88 104.74 120.23 101.73
2023 05 08 00 23 59.62 159.70 104.57 120.23 101.36
2023 05 08 00 24 59.46 159.52 104.40 120.23 100.95
2023 05 08 00 25 59.30 159.34 104.23 120.23 100.51
2023 05 08 00 26 59.14 159.16 104.06 120.24 100.02
