# year, month, day, hour, min, alt, bl13, bl14, bl34, moon 
2023 05 06 22 28 30.21 95.30 110.18 76.87 41.86
2023 05 06 22 29 30.43 95.69 110.18 77.17 41.87
2023 05 06 22 30 30.65 96.07 110.19 77.47 41.89
2023 05 06 22 31 30.87 96.46 110.19 77.78 41.91
2023 05 06 22 32 31.09 96.86 110.20 78.08 41.92
2023 05 06 22 33 31.31 97.25 110.21 78.38 41.94
2023 05 06 22 34 31.53 97.64 110.21 78.68 41.95
2023 05 06 22 35 31.75 98.04 110.22 78.98 41.97
2023 05 06 22 36 31.97 98.43 110.23 79.28 41.99
2023 05 06 22 37 32.19 98.83 110.24 79.57 42.00
2023 05 06 22 38 32.41 99.23 110.25 79.87 42.02
2023 05 06 22 39 32.63 99.63 110.26 80.17 42.04
2023 05 06 22 40 32.85 100.03 110.27 80.46 42.05
2023 05 06 22 41 33.07 100.44 110.28 80.76 42.07
2023 05 06 22 42 33.29 100.84 110.30 81.05 42.09
2023 05 06 22 43 33.51 101.25 110.31 81.34 42.10
2023 05 06 22 44 33.73 101.65 110.32 81.64 42.12
2023 05 06 22 45 33.95 102.06 110.34 81.93 42.14
2023 05 06 22 46 34.17 102.47 110.36 82.22 42.15
2023 05 06 22 47 34.39 102.88 110.37 82.51 42.17
2023 05 06 22 48 34.61 103.28 110.39 82.80 42.19
2023 05 06 22 49 34.83 103.70 110.41 83.08 42.20
2023 05 06 22 50 35.05 104.11 110.42 83.37 42.22
2023 05 06 22 51 35.27 104.52 110.44 83.66 42.24
2023 05 06 22 52 35.50 104.93 110.46 83.94 42.25
2023 05 06 22 53 35.72 105.34 110.48 84.23 42.27
2023 05 06 22 54 35.94 105.76 110.50 84.51 42.29
2023 05 06 22 55 36.16 106.17 110.52 84.79 42.31
2023 05 06 22 56 36.38 106.59 110.55 85.07 42.32
2023 05 06 22 57 36.60 107.00 110.57 85.36 42.34
2023 05 06 22 58 36.82 107.42 110.59 85.64 42.36
2023 05 06 22 59 37.04 107.83 110.62 85.91 42.38
